"","fec_ini_cdto2","fec_ini_cdto","rgo_edad","rgo_limite","B_activo","cdtos","clientes","cap_ini","cap_act","sdo_act","pgos_totales","pgos_sucursal","pgos_banco","pgos_otrocanal"
"234","15-01-2019",2019-01-21,"35+","(2000-5000]","Inactivo",57,48,109035.66,0,0,110472.28,109472.28,0,0
"235","15-01-2019",2019-01-21,"35+","(5000+]","Inactivo",12,9,35107.8,0,0,35956.4,35956.4,0,0
"236","15-01-2019",2019-01-21,"35+","1000-","Inactivo",13,12,9224.72,0,0,9444.99,9344.99,0,0
"237","15-01-2019",2019-01-22,"18-24","(2000-5000]","Inactivo",1,1,2713.76,0,0,3003.6,2754.6,0,0
"238","15-01-2019",2019-01-22,"18-24","1000-","Inactivo",1,1,699.32,0,0,752.88,752.88,0,0
"239","15-01-2019",2019-01-22,"25-34","(1000-2000]","Activo",1,1,1057.6,1057.6,2535.58,1,1,0,0
"240","15-01-2019",2019-01-22,"25-34","(1000-2000]","Inactivo",24,21,23255.84,0,0,24230.48,23633.17,0,0
"241","15-01-2019",2019-01-22,"25-34","(2000-5000]","Inactivo",11,9,19849.36,0,0,20401.86,19881.66,0,0
"242","15-01-2019",2019-01-22,"25-34","(5000+]","Inactivo",4,4,11805,0,0,12335.1,12335.1,0,0
"243","15-01-2019",2019-01-22,"25-34","1000-","Inactivo",16,13,8702.2,0,0,9167.36,8777.58,0,0
"244","15-01-2019",2019-01-22,"35+","(1000-2000]","Activo",1,1,1116.32,1116.32,2677.26,0,0,0,0
"245","15-01-2019",2019-01-22,"35+","(1000-2000]","Inactivo",49,41,45429.71,0,0,46170.11,45436.11,0,0
"246","15-01-2019",2019-01-22,"35+","(2000-5000]","Inactivo",49,39,86993.14,0,0,88497.79,88070.79,0,0
"247","15-01-2019",2019-01-22,"35+","(5000+]","Inactivo",13,10,38651.5,0,0,39760.78,38981.78,0,0
"248","15-01-2019",2019-01-22,"35+","1000-","Inactivo",11,11,7984.32,0,0,8543.57,8205.8,0,0
"249","15-01-2019",2019-01-23,"18-24","(1000-2000]","Inactivo",1,1,144.04,0,0,144.04,144.04,0,0
"250","15-01-2019",2019-01-23,"18-24","(2000-5000]","Inactivo",1,1,2105.84,0,0,2267.16,2267.16,0,0
"251","15-01-2019",2019-01-23,"25-34","(1000-2000]","Activo",1,1,925,925,2117.74,101,1,0,0
"252","15-01-2019",2019-01-23,"25-34","(1000-2000]","Inactivo",24,23,26759.22,0,0,27486.79,27131.79,0,0
"253","15-01-2019",2019-01-23,"25-34","(2000-5000]","Inactivo",16,11,28238.06,0,0,28507.45,28507.45,0,0
"254","15-01-2019",2019-01-23,"25-34","(5000+]","Inactivo",2,2,10445.68,0,0,11049.6,11049.6,0,0
"255","15-01-2019",2019-01-23,"25-34","1000-","Inactivo",1,1,659.36,0,0,659.36,659.36,0,0
"256","15-01-2019",2019-01-23,"35+","(1000-2000]","Inactivo",59,45,52076.26,0,0,54304.16,51761.76,0,0
"257","15-01-2019",2019-01-23,"35+","(2000-5000]","Inactivo",52,41,93774.42,0,0,95888.18,95888.18,0,0
"258","15-01-2019",2019-01-23,"35+","(5000+]","Activo",1,1,1826,1826,0,0,0,0,0
"259","15-01-2019",2019-01-23,"35+","(5000+]","Inactivo",21,19,55202.86,0,0,55763.43,55763.43,0,0
"260","15-01-2019",2019-01-23,"35+","1000-","Inactivo",11,11,8564.36,0,0,8792.74,8361.64,0,0
"261","15-01-2019",2019-01-24,"18-24","(1000-2000]","Inactivo",4,4,3491.44,0,0,3714.21,3714.21,0,0
"262","15-01-2019",2019-01-24,"25-34","(1000-2000]","Activo",1,1,1404.2,1404.2,0,0,0,0,0
"263","15-01-2019",2019-01-24,"25-34","(1000-2000]","Inactivo",33,19,22600.22,0,0,23022.99,23022.99,0,0
"264","15-01-2019",2019-01-24,"25-34","(2000-5000]","Inactivo",15,12,30237.15,0,0,30413.32,30413.32,0,0
"265","15-01-2019",2019-01-24,"25-34","(5000+]","Inactivo",1,1,7500,0,0,7500,7500,0,0
"266","15-01-2019",2019-01-24,"25-34","1000-","Inactivo",4,4,2874.56,0,0,3007.88,3007.88,0,0
"267","15-01-2019",2019-01-24,"35+","(1000-2000]","Inactivo",32,30,36642.68,0,0,38436.12,36936.12,0,0
"268","15-01-2019",2019-01-24,"35+","(2000-5000]","Activo",1,1,1433,1433,0,0,0,0,0
"269","15-01-2019",2019-01-24,"35+","(2000-5000]","Inactivo",51,40,97249.15,0,0,98327.21,98327.21,0,0
"270","15-01-2019",2019-01-24,"35+","(5000+]","Activo",1,1,5040,5040,0,0,0,0,0
"271","15-01-2019",2019-01-24,"35+","(5000+]","Inactivo",17,16,57655.12,0,0,57974.81,57974.81,0,0
"272","15-01-2019",2019-01-24,"35+","1000-","Inactivo",15,14,10247.04,0,0,10842.64,10499.54,0,0
"273","15-01-2019",2019-01-25,"18-24","(1000-2000]","Inactivo",1,1,318.2,0,0,318.2,318.2,0,0
"274","15-01-2019",2019-01-25,"18-24","1000-","Inactivo",1,1,745.2,0,0,750.42,750.42,0,0
"275","15-01-2019",2019-01-25,"25-34","(1000-2000]","Inactivo",26,20,22510.92,0,0,23179.09,22286.09,0,0
"276","15-01-2019",2019-01-25,"25-34","(2000-5000]","Activo",1,1,2371.4,2371.4,0,0,0,0,0
"277","15-01-2019",2019-01-25,"25-34","(2000-5000]","Inactivo",15,12,27980.88,0,0,28401.81,28401.81,0,0
"278","15-01-2019",2019-01-25,"25-34","(5000+]","Inactivo",6,4,19230,0,0,19282.5,19282.5,0,0
"279","15-01-2019",2019-01-25,"25-34","1000-","Inactivo",5,4,3092.56,0,0,3460.42,3048.56,0,0
"280","15-01-2019",2019-01-25,"35+","(1000-2000]","Inactivo",75,57,70998.36,0,0,74212.14,72151.73,0,0
"281","15-01-2019",2019-01-25,"35+","(2000-5000]","Activo",1,1,2497,2497,0,0,0,0,0
"282","15-01-2019",2019-01-25,"35+","(2000-5000]","Inactivo",83,63,149256.42,0,0,154423.2,149270.43,0,0
"283","15-01-2019",2019-01-25,"35+","(5000+]","Inactivo",17,12,44305.84,0,0,44322.23,44322.23,0,0
"284","15-01-2019",2019-01-25,"35+","1000-","Inactivo",19,17,13371.74,0,0,13873.66,13170.28,0,0
"285","15-01-2019",2019-01-26,"18-24","(1000-2000]","Inactivo",2,2,1977,0,0,2041.51,2041.51,0,0
"286","15-01-2019",2019-01-26,"25-34","(1000-2000]","Inactivo",22,18,20500.92,0,0,20763.8,20763.8,0,0
"287","15-01-2019",2019-01-26,"25-34","(2000-5000]","Inactivo",15,12,28902.47,0,0,29561.41,29561.41,0,0
"288","15-01-2019",2019-01-26,"25-34","(5000+]","Inactivo",4,2,8432.84,0,0,8480.85,8480.85,0,0
"289","15-01-2019",2019-01-26,"25-34","1000-","Inactivo",14,11,8519.88,0,0,9211.73,9211.73,0,0
"290","15-01-2019",2019-01-26,"35+","(1000-2000]","Activo",2,1,1237.08,1237.08,2866.02,150,0,0,0
"291","15-01-2019",2019-01-26,"35+","(1000-2000]","Inactivo",71,61,71896.82,0,0,74042.08,72417.42,0,0
"292","15-01-2019",2019-01-26,"35+","(2000-5000]","Activo",1,1,997,997,0,0,0,0,0
"293","15-01-2019",2019-01-26,"35+","(2000-5000]","Inactivo",69,54,127263.56,0,0,129774.28,127946.28,0,0
"294","15-01-2019",2019-01-26,"35+","(5000+]","Inactivo",22,16,62483.64,0,0,63812.48,63483.48,0,0
"295","15-01-2019",2019-01-26,"35+","1000-","Inactivo",22,18,14292.76,0,0,14884.51,13002.51,0,0
"296","15-01-2019",2019-01-27,"18-24","(1000-2000]","Inactivo",2,2,2302,0,0,2302,2302,0,0
"297","15-01-2019",2019-01-27,"18-24","(2000-5000]","Inactivo",2,2,3744.44,0,0,4001.37,4001.37,0,0
"298","15-01-2019",2019-01-27,"18-24","(5000+]","Inactivo",2,1,3064,0,0,3064,3064,0,0
"299","15-01-2019",2019-01-27,"18-24","1000-","Inactivo",1,1,870.56,0,0,943.34,943.34,0,0
"300","15-01-2019",2019-01-27,"25-34","(1000-2000]","Activo",1,1,1277.68,1277.68,3928.53,450.1,450.1,0,0
"301","15-01-2019",2019-01-27,"25-34","(1000-2000]","Inactivo",39,30,36163.62,0,0,37756.23,37197.08,0,0
"302","15-01-2019",2019-01-27,"25-34","(2000-5000]","Activo",2,2,4919,2613.68,7794.52,3950,2500,0,0
"303","15-01-2019",2019-01-27,"25-34","(2000-5000]","Inactivo",22,17,37353.28,0,0,40088.53,39588.53,0,0
"304","15-01-2019",2019-01-27,"25-34","1000-","Inactivo",10,9,6083.88,0,0,6460.12,6460.12,0,0
"305","15-01-2019",2019-01-27,"35+","(1000-2000]","Inactivo",56,50,59304.52,0,0,60825.23,59567.44,0,0
"306","15-01-2019",2019-01-27,"35+","(2000-5000]","Activo",1,1,2778,2778,0,0,0,0,0
"307","15-01-2019",2019-01-27,"35+","(2000-5000]","Inactivo",64,52,108017.04,0,0,110508.85,106356.29,0,0
"308","15-01-2019",2019-01-27,"35+","(5000+]","Inactivo",13,11,30365.32,0,0,31033.48,30734.48,0,0
"309","15-01-2019",2019-01-27,"35+","1000-","Inactivo",24,20,15108.1,0,0,15799.85,15799.85,0,0
"310","15-01-2019",2019-01-28,"18-24","(1000-2000]","Inactivo",6,5,6701.72,0,0,6952.63,6952.63,0,0
"311","15-01-2019",2019-01-28,"18-24","1000-","Inactivo",2,1,577,0,0,577,577,0,0
"312","15-01-2019",2019-01-28,"25-34","(1000-2000]","Inactivo",20,16,20294.76,0,0,21025.38,20554.51,0,0
"313","15-01-2019",2019-01-28,"25-34","(2000-5000]","Inactivo",4,3,5292.4,0,0,5292.4,5292.4,0,0
"314","15-01-2019",2019-01-28,"25-34","1000-","Activo",2,1,848,848,2033.41,0,0,0,0
"315","15-01-2019",2019-01-28,"25-34","1000-","Inactivo",5,5,4098.16,0,0,4257.34,4257.34,0,0
"316","15-01-2019",2019-01-28,"35+","(1000-2000]","Activo",1,1,245,245,0,0,0,0,0
"317","15-01-2019",2019-01-28,"35+","(1000-2000]","Inactivo",28,24,26987.36,0,0,28096.62,27857.62,0,0
"318","15-01-2019",2019-01-28,"35+","(2000-5000]","Activo",1,1,1965,1965,0,0,0,0,0
"319","15-01-2019",2019-01-28,"35+","(2000-5000]","Inactivo",46,40,89588.07,0,0,92033.39,91196.39,0,0
"320","15-01-2019",2019-01-28,"35+","(5000+]","Activo",1,1,2331,2331,0,0,0,0,0
"321","15-01-2019",2019-01-28,"35+","(5000+]","Inactivo",13,9,28220,0,0,28720.76,28720.76,0,0
"322","15-01-2019",2019-01-28,"35+","1000-","Activo",1,1,998.08,998.08,0,0,0,0,0
"323","15-01-2019",2019-01-28,"35+","1000-","Inactivo",14,12,9243.46,0,0,9559.32,9559.32,0,0
"324","15-01-2019",2019-01-29,"25-34","(1000-2000]","Inactivo",32,22,25400.96,0,0,26533.75,24977.82,0,0
"325","15-01-2019",2019-01-29,"25-34","(2000-5000]","Inactivo",17,12,23038.28,0,0,23457.17,23457.17,0,0
"326","15-01-2019",2019-01-29,"25-34","(5000+]","Inactivo",5,2,4462,0,0,4462,4462,0,0
"327","15-01-2019",2019-01-29,"25-34","1000-","Inactivo",10,8,5903.52,0,0,6190.08,5752.08,0,0
"328","15-01-2019",2019-01-29,"35+","(1000-2000]","Activo",1,1,1042,1042,0,0,0,0,0
"329","15-01-2019",2019-01-29,"35+","(1000-2000]","Inactivo",50,44,51350.88,0,0,53851.29,51170.57,0,0
"330","15-01-2019",2019-01-29,"35+","(2000-5000]","Inactivo",38,31,66477,0,0,68515.21,65445.21,0,0
"331","15-01-2019",2019-01-29,"35+","(5000+]","Inactivo",14,12,41539.2,0,0,42308.12,41383.49,0,0
"332","15-01-2019",2019-01-29,"35+","1000-","Inactivo",22,19,13291.92,0,0,13751.42,13276.28,0,0
"333","15-01-2019",2019-01-30,"18-24","(1000-2000]","Inactivo",2,2,1765.44,0,0,1777.8,1777.8,0,0
"334","15-01-2019",2019-01-30,"18-24","(2000-5000]","Inactivo",3,2,4438,0,0,4446.02,4446.02,0,0
"335","15-01-2019",2019-01-30,"18-24","(5000+]","Inactivo",1,1,5098,0,0,6104.34,5875.34,0,0
"336","15-01-2019",2019-01-30,"25-34","(1000-2000]","Inactivo",24,19,20556.36,0,0,22015.78,19758.54,0,0
"337","15-01-2019",2019-01-30,"25-34","(2000-5000]","Inactivo",14,13,27303.92,0,0,27804.89,27804.89,0,0
"338","15-01-2019",2019-01-30,"25-34","(5000+]","Inactivo",2,1,3078,0,0,3078,3078,0,0
"339","15-01-2019",2019-01-30,"25-34","1000-","Inactivo",7,4,2667.48,0,0,2851.13,2150.47,0,0
"340","15-01-2019",2019-01-30,"35+","(1000-2000]","Inactivo",49,45,51582.7,0,0,52831.14,52443.14,0,0
"341","15-01-2019",2019-01-30,"35+","(2000-5000]","Inactivo",48,40,85585.8,0,0,87007.27,86416.27,0,0
"342","15-01-2019",2019-01-30,"35+","(5000+]","Inactivo",19,17,76852.28,0,0,76916.81,76916.81,0,0
"343","15-01-2019",2019-01-30,"35+","1000-","Inactivo",12,12,9076.56,0,0,9665.52,9665.52,0,0
"344","15-01-2019",2019-01-31,"18-24","(1000-2000]","Inactivo",5,2,2510.39,0,0,2694.89,2694.89,0,0
"345","15-01-2019",2019-01-31,"25-34","(1000-2000]","Inactivo",20,19,22799.08,0,0,23773.74,23144.28,0,0
"346","15-01-2019",2019-01-31,"25-34","(2000-5000]","Inactivo",8,7,11216.36,0,0,11924.97,10586.97,0,0
"347","15-01-2019",2019-01-31,"25-34","(5000+]","Inactivo",4,3,7809.88,0,0,7842.65,7842.65,0,0
"348","15-01-2019",2019-01-31,"25-34","1000-","Inactivo",11,9,6433.8,0,0,7205.43,6318.29,0,0
"349","15-01-2019",2019-01-31,"35+","(1000-2000]","Inactivo",56,47,52825.58,0,0,55023.42,51797.42,0,0
"350","15-01-2019",2019-01-31,"35+","(2000-5000]","Inactivo",61,48,103596.86,0,0,105364.98,105364.98,0,0
"351","15-01-2019",2019-01-31,"35+","(5000+]","Inactivo",18,13,42754,0,0,43485.26,43485.26,0,0
"352","15-01-2019",2019-01-31,"35+","1000-","Inactivo",21,18,13755.16,0,0,14868.82,13353.02,0,0
"353","15-01-2020",2020-01-02,"18-24","(1000-2000]","Inactivo",3,3,4293.12,0,0,4293.12,3043.12,1250,0
"354","15-01-2020",2020-01-02,"18-24","(2000-5000]","Activo",2,1,2400,2400,4135.08,0,0,0,0
"355","15-01-2020",2020-01-02,"18-24","(2000-5000]","Inactivo",3,3,4992,0,0,5386.8,4223.51,863.29,0
"356","15-01-2020",2020-01-02,"18-24","1000-","Inactivo",4,3,2418,0,0,2471.56,1200.56,817.61,0
"357","15-01-2020",2020-01-02,"25-34","(1000-2000]","Inactivo",42,34,32090.04,0,0,33379.12,25881.05,6637.09,0
"358","15-01-2020",2020-01-02,"25-34","(2000-5000]","Inactivo",40,33,61744.26,0,0,62660.42,47155.17,15262.15,0
"359","15-01-2020",2020-01-02,"25-34","(5000+]","Inactivo",11,8,31207.7,0,0,31764.82,25622.83,6141,0
"360","15-01-2020",2020-01-02,"25-34","1000-","Activo",1,1,850,850,1464.51,0,0,0,0
"361","15-01-2020",2020-01-02,"25-34","1000-","Inactivo",21,18,13922,0,0,14568.44,7504.49,5746,0
"362","15-01-2020",2020-01-02,"35+","(1000-2000]","Activo",2,2,3724.88,3259.91,2881.94,589.5,0,0,0
"363","15-01-2020",2020-01-02,"35+","(1000-2000]","Inactivo",110,97,107404.9,0,0,110706.53,81031.19,26105.27,0
"364","15-01-2020",2020-01-02,"35+","(2000-5000]","Inactivo",91,67,135650.25,0,0,138039.7,112002.81,24195.43,0
"365","15-01-2020",2020-01-02,"35+","(5000+]","Activo",1,1,5165,5165,0,0,0,0,0
"366","15-01-2020",2020-01-02,"35+","(5000+]","Inactivo",51,36,119752.82,0,0,120079.87,102563.04,17179.66,0
"367","15-01-2020",2020-01-02,"35+","1000-","Activo",1,1,500,500,1122.56,0,0,0,0
"368","15-01-2020",2020-01-02,"35+","1000-","Inactivo",23,21,14665.09,0,0,15173.95,13569.59,1600.09,0
"369","15-01-2020",2020-01-03,"18-24","(1000-2000]","Inactivo",8,6,7463,0,0,7758.95,4250.47,2962,0
"370","15-01-2020",2020-01-03,"18-24","(2000-5000]","Inactivo",4,3,2994,0,0,3009.34,808.89,2200.45,0
"371","15-01-2020",2020-01-03,"18-24","1000-","Inactivo",8,6,4750.48,0,0,4770.24,3966.8,801.64,0
"372","15-01-2020",2020-01-03,"25-34","(1000-2000]","Activo",1,1,1050,1050,2357.6,0,0,0,0
"373","15-01-2020",2020-01-03,"25-34","(1000-2000]","Inactivo",89,75,80884.71,0,0,83156.5,58870.45,20997.81,0
"374","15-01-2020",2020-01-03,"25-34","(2000-5000]","Inactivo",63,44,76758.49,0,0,77712.53,70509.24,6882.09,0
"375","15-01-2020",2020-01-03,"25-34","(5000+]","Inactivo",17,13,42629.32,0,0,43326.25,37421.13,5900,0
"376","15-01-2020",2020-01-03,"25-34","1000-","Activo",1,1,353,353,792.69,0,0,0,0
"377","15-01-2020",2020-01-03,"25-34","1000-","Inactivo",22,22,15857.2,0,0,16807.99,11502.68,3847.42,0
"378","15-01-2020",2020-01-03,"35+","(1000-2000]","Activo",3,3,2707,2349.81,4352.67,400,400,0,0
"379","15-01-2020",2020-01-03,"35+","(1000-2000]","Inactivo",172,145,163310.1,0,0,167303.94,129840.58,33239.97,0
"380","15-01-2020",2020-01-03,"35+","(2000-5000]","Activo",1,1,996,996,0,0,0,0,0
"381","15-01-2020",2020-01-03,"35+","(2000-5000]","Inactivo",196,137,280237.17,0,0,284543.09,242371.51,40707.84,0
"382","15-01-2020",2020-01-03,"35+","(5000+]","Activo",1,1,3278,3278,0,0,0,0,0
"383","15-01-2020",2020-01-03,"35+","(5000+]","Inactivo",88,61,211757.44,0,0,213567.37,163889.6,49054.06,0
"384","15-01-2020",2020-01-03,"35+","1000-","Activo",1,1,650,199.88,386.78,570.92,0,0,0
"385","15-01-2020",2020-01-03,"35+","1000-","Inactivo",48,42,31070.04,0,0,32047.48,24003.8,6836.41,275
"386","15-01-2020",2020-01-04,"18-24","(1000-2000]","Inactivo",13,11,9770.08,0,0,10790.27,6187.27,2650.73,0
"387","15-01-2020",2020-01-04,"18-24","(2000-5000]","Inactivo",3,2,2460,0,0,2463.67,2463.67,0,0
"388","15-01-2020",2020-01-04,"18-24","1000-","Inactivo",3,3,1948,0,0,1951.74,1851.07,100,0
"389","15-01-2020",2020-01-04,"25-34","(1000-2000]","Activo",4,3,2530,1682.13,3576.72,1195.92,0,295.92,0
"390","15-01-2020",2020-01-04,"25-34","(1000-2000]","Inactivo",140,118,127243.95,0,0,132134.24,96653.92,25899.4,0
"391","15-01-2020",2020-01-04,"25-34","(2000-5000]","Activo",3,1,2500,1217.33,2639.99,1445.46,0,1445.46,0
"392","15-01-2020",2020-01-04,"25-34","(2000-5000]","Inactivo",84,65,113823.61,0,0,116262.62,89109.55,22912.97,0
"393","15-01-2020",2020-01-04,"25-34","(5000+]","Inactivo",20,13,41734,0,0,42145.36,39900.37,2243.19,0
"394","15-01-2020",2020-01-04,"25-34","1000-","Activo",1,1,750,656.25,1559.02,105,0,105,0
"395","15-01-2020",2020-01-04,"25-34","1000-","Inactivo",35,29,21765.4,0,0,22511.31,14282.81,7452.72,0
"396","15-01-2020",2020-01-04,"35+","(1000-2000]","Activo",4,3,4150,3390.1,7188.88,1030.34,525,354,0
"397","15-01-2020",2020-01-04,"35+","(1000-2000]","Inactivo",252,208,226138.16,0,0,232719.36,180652.6,42076.88,0
"398","15-01-2020",2020-01-04,"35+","(2000-5000]","Activo",8,4,6188.61,4853.68,8278.56,1507.83,1507.5,0,0
"399","15-01-2020",2020-01-04,"35+","(2000-5000]","Inactivo",261,182,394389.75,0,0,400094.14,338706.93,54491.58,0
"400","15-01-2020",2020-01-04,"35+","(5000+]","Inactivo",104,71,257204.13,0,0,259926.19,231260.1,27744.38,0
"401","15-01-2020",2020-01-04,"35+","1000-","Activo",1,1,1000,823.2,1827.24,200,0,200,0
"402","15-01-2020",2020-01-04,"35+","1000-","Inactivo",65,53,39246.82,0,0,41258.15,27592.85,10662.39,0
"403","15-01-2020",2020-01-05,"18-24","(1000-2000]","Inactivo",20,16,12283.14,0,0,12427.9,11174.17,1185.73,0
"404","15-01-2020",2020-01-05,"18-24","(2000-5000]","Activo",1,1,437,437,752.98,0,0,0,0
"405","15-01-2020",2020-01-05,"18-24","(2000-5000]","Inactivo",7,5,11772,0,0,11962.74,9810.76,2151.88,0
"406","15-01-2020",2020-01-05,"18-24","1000-","Activo",2,1,800,800,1774.73,0,0,0,0
"407","15-01-2020",2020-01-05,"18-24","1000-","Inactivo",11,10,6118,0,0,6427.95,5700.65,726.09,0
"408","15-01-2020",2020-01-05,"25-34","(1000-2000]","Activo",3,3,2418,2174.67,3293.22,400,0,0,0
"409","15-01-2020",2020-01-05,"25-34","(1000-2000]","Inactivo",130,105,115256.76,0,0,118496.48,93967.12,20878.01,0
"410","15-01-2020",2020-01-05,"25-34","(2000-5000]","Inactivo",88,65,122473.65,0,0,125356.43,91578.79,27881.15,0
"411","15-01-2020",2020-01-05,"25-34","(5000+]","Inactivo",23,14,50795.4,0,0,51035.38,38791.34,11669.93,0
"412","15-01-2020",2020-01-05,"25-34","1000-","Activo",4,4,2958,2321.08,2041.98,732.96,432.7,200,0
"413","15-01-2020",2020-01-05,"25-34","1000-","Inactivo",56,51,37225.77,0,0,38488.74,31575.65,4280.59,0
"414","15-01-2020",2020-01-05,"35+","(1000-2000]","Activo",2,2,2427,1556.46,2663.74,1528.34,479,480.36,0
"415","15-01-2020",2020-01-05,"35+","(1000-2000]","Inactivo",246,212,243071,0,0,250994.79,188581.7,50722.91,924.73
"416","15-01-2020",2020-01-05,"35+","(2000-5000]","Activo",1,1,3100,3100,0,0,0,0,0
"417","15-01-2020",2020-01-05,"35+","(2000-5000]","Inactivo",237,179,332738.05,0,0,338324.07,276249.72,53106.76,0
"418","15-01-2020",2020-01-05,"35+","(5000+]","Activo",1,1,1978,1978,0,0,0,0,0
"419","15-01-2020",2020-01-05,"35+","(5000+]","Inactivo",80,52,161837.59,0,0,163841.61,137909.55,25926.15,0
"420","15-01-2020",2020-01-05,"35+","1000-","Activo",1,1,715.04,715.04,1232.09,0,0,0,0
"421","15-01-2020",2020-01-05,"35+","1000-","Inactivo",59,58,43369.03,0,0,45571.7,32105.41,11927.89,0
"422","15-01-2020",2020-01-06,"18-24","(1000-2000]","Inactivo",9,8,6837,0,0,7137.2,6464.22,402.55,0
"423","15-01-2020",2020-01-06,"18-24","(2000-5000]","Activo",2,1,2144,803.95,1667.94,1553,1053,0,0
"424","15-01-2020",2020-01-06,"18-24","(2000-5000]","Inactivo",2,2,451,0,0,451.58,451.58,0,0
"425","15-01-2020",2020-01-06,"18-24","1000-","Inactivo",3,3,2305,0,0,3025.44,1406,1200,0
"426","15-01-2020",2020-01-06,"25-34","(1000-2000]","Activo",1,1,674,674,1495.37,0,0,0,0
"427","15-01-2020",2020-01-06,"25-34","(1000-2000]","Inactivo",48,37,36097.44,0,0,37358.91,29162.39,7548.39,0
"428","15-01-2020",2020-01-06,"25-34","(2000-5000]","Inactivo",28,24,40112.3,0,0,40587.27,33927.65,5980.38,0
"429","15-01-2020",2020-01-06,"25-34","(5000+]","Inactivo",7,5,20207,0,0,20211.91,20211.91,0,0
"430","15-01-2020",2020-01-06,"25-34","1000-","Activo",1,1,1000,291.98,323.14,1112.88,0,0,0
"431","15-01-2020",2020-01-06,"25-34","1000-","Inactivo",22,20,14998.96,0,0,15405.71,10094.24,3641.14,0
"432","15-01-2020",2020-01-06,"35+","(1000-2000]","Inactivo",113,106,110991.88,0,0,114967.97,87010.8,26668.89,0
"433","15-01-2020",2020-01-06,"35+","(2000-5000]","Inactivo",103,80,155095.09,0,0,158063.99,120253.22,37756.56,0
"434","15-01-2020",2020-01-06,"35+","(5000+]","Inactivo",40,31,91314.16,0,0,91984.18,60751.02,30953.42,0
"435","15-01-2020",2020-01-06,"35+","1000-","Activo",2,2,1478,1478,3278.08,1,0,0,0
"436","15-01-2020",2020-01-06,"35+","1000-","Inactivo",30,29,18251.48,0,0,18873.46,13113.06,3968.6,0
"437","15-01-2020",2020-01-07,"18-24","(1000-2000]","Inactivo",6,5,4124.36,0,0,4308.73,3490.71,0,0
"438","15-01-2020",2020-01-07,"18-24","(2000-5000]","Inactivo",5,4,8285,0,0,8604.31,8602.87,0.72,0
"439","15-01-2020",2020-01-07,"18-24","(5000+]","Inactivo",1,1,5356.75,0,0,5359.94,0,5359.94,0
"440","15-01-2020",2020-01-07,"18-24","1000-","Inactivo",5,5,3727,0,0,3742.87,3740.73,1.07,0
"441","15-01-2020",2020-01-07,"25-34","(1000-2000]","Activo",1,1,53,53,117.74,0,0,0,0
"442","15-01-2020",2020-01-07,"25-34","(1000-2000]","Inactivo",83,66,69654.67,0,0,71611.3,53236.92,13714,0
"443","15-01-2020",2020-01-07,"25-34","(2000-5000]","Inactivo",49,38,70993.31,0,0,72480.3,59038.56,12108.37,0
"444","15-01-2020",2020-01-07,"25-34","(5000+]","Inactivo",5,4,14329,0,0,14330.87,13230.87,1100,0
"445","15-01-2020",2020-01-07,"25-34","1000-","Inactivo",17,15,9814.51,0,0,10087.54,7865.15,1376.45,0
"446","15-01-2020",2020-01-07,"35+","(1000-2000]","Activo",1,1,178,178,0,0,0,0,0
"447","15-01-2020",2020-01-07,"35+","(1000-2000]","Inactivo",129,119,130276.77,0,0,133322.89,106292.44,24200.69,0
"448","15-01-2020",2020-01-07,"35+","(2000-5000]","Activo",1,1,2877,1262.66,1768.31,4000.91,3999.09,0.91,0
"449","15-01-2020",2020-01-07,"35+","(2000-5000]","Inactivo",119,93,186590.33,0,0,189557.25,145598.75,37479.59,0
"450","15-01-2020",2020-01-07,"35+","(5000+]","Activo",1,1,3489,3489,0,0,0,0,0
"451","15-01-2020",2020-01-07,"35+","(5000+]","Inactivo",76,48,157219.63,0,0,158672.97,136699.45,21966.6,0
"452","15-01-2020",2020-01-07,"35+","1000-","Inactivo",41,39,27845.98,0,0,29099.4,21793.46,4612.95,0
"453","15-01-2020",2020-01-08,"18-24","(1000-2000]","Inactivo",5,5,3836,0,0,3989.58,3361.71,427.27,0
"454","15-01-2020",2020-01-08,"18-24","(5000+]","Inactivo",2,1,4796,0,0,5275.64,4497.46,0,0
"455","15-01-2020",2020-01-08,"18-24","1000-","Inactivo",3,3,2550,0,0,2640.37,1728.76,545.1,0
"456","15-01-2020",2020-01-08,"25-34","(1000-2000]","Inactivo",64,58,58001.94,0,0,59161.81,49643.98,7988.97,0
"457","15-01-2020",2020-01-08,"25-34","(2000-5000]","Activo",1,1,1407,1407,0,0,0,0,0
"458","15-01-2020",2020-01-08,"25-34","(2000-5000]","Inactivo",36,30,39254.54,0,0,40005.23,31024.31,6527.43,0
"459","15-01-2020",2020-01-08,"25-34","(5000+]","Inactivo",16,10,31548.76,0,0,31755.2,30521.97,365.78,0
