"","cliente","fecha","pago","id_sucursal","hora"
"55564",12213,2018-09-10,0,4,11
"55565",12172,2018-11-06,0,4,15
"55566",12214,2018-12-21,0,4,13
"55567",12127,2018-09-06,0,4,12
"55568",12215,2018-12-21,0,4,14
"55569",12162,2018-10-10,0,4,12
"55570",12216,2018-10-06,0,4,14
"55571",12162,2018-09-25,0,4,14
"55572",12091,2018-11-17,0,4,17
"55573",12115,2018-09-27,817.32,4,11
"55574",12132,2018-12-11,0,4,9
"55575",3350,2018-12-01,0,4,10
"55576",12219,2018-12-21,200,4,12
"55577",12197,2018-10-03,0,4,13
"55578",12098,2018-09-20,0,4,12
"55579",12134,2018-09-08,0,4,17
"55580",12099,2018-12-27,0,4,9
"55581",12220,2018-08-27,0,4,12
"55582",12222,2018-12-08,0,4,12
"55583",11746,2018-09-19,0,4,13
"55584",12125,2018-12-24,0,4,10
"55585",11746,2018-09-13,0,4,15
"55586",12059,2018-10-24,0,4,15
"55587",11757,2018-08-23,0,4,17
"55588",12107,2018-08-28,0,4,11
"55589",12071,2018-10-24,0,4,11
"55590",12160,2018-11-10,0,4,13
"55591",12224,2018-09-04,0,4,14
"55592",12225,2018-12-06,0,4,11
"55593",12073,2018-10-07,0,4,12
"55594",11943,2018-11-05,0,4,11
"55595",12228,2018-10-23,0,4,11
"55596",12128,2018-10-29,0,4,17
"55597",12077,2018-11-09,0,4,17
"55598",12090,2018-11-06,0,4,15
"55599",2781,2018-12-01,0,4,12
"55600",12149,2018-12-24,0,4,12
"55601",12128,2018-11-23,0,4,14
"55602",12128,2018-12-08,0,4,12
"55603",12165,2018-10-22,0,4,11
"55604",12107,2018-09-20,1000,4,10
"55605",12103,2018-12-17,0,4,13
"55606",12134,2018-10-07,0,4,14
"55607",12229,2018-12-23,0,4,15
"55608",12041,2018-09-20,0,4,13
"55609",12163,2018-09-06,0,4,15
"55610",11914,2018-08-20,0,4,14
"55611",11757,2018-11-27,0,4,12
"55612",12230,2018-11-24,0,4,12
"55613",12099,2018-08-27,0,4,10
"55614",12231,2018-08-23,0,4,14
"55615",12041,2018-09-30,0,4,14
"55616",12190,2018-10-07,0,4,12
"55617",12211,2018-11-08,0,4,15
"55618",12170,2018-09-15,0,4,15
"55619",11746,2018-09-26,0,4,14
"55620",11669,2018-11-08,0,4,18
"55621",12073,2018-09-10,0,4,12
"55622",12170,2018-12-23,0,4,13
"55623",12233,2018-12-15,1000,4,10
"55624",12231,2018-10-09,0,4,10
"55625",12225,2018-12-03,0,4,16
"55626",12113,2018-10-31,0,4,15
"55627",12040,2018-08-21,0,4,14
"55628",11669,2018-10-07,0,4,14
"55629",12234,2018-12-13,0,4,10
"55630",12121,2018-09-12,0,4,13
"55631",12162,2018-09-11,0,4,15
"55632",11914,2018-10-27,0,4,12
"55633",12216,2018-08-25,0,4,12
"55634",11530,2018-09-26,0,4,12
"55635",12114,2018-12-12,0,4,15
"55636",11996,2018-08-18,1,4,12
"55637",12134,2018-10-28,0,4,16
"55638",12155,2018-12-21,0,4,14
"55639",12115,2018-09-11,0,4,13
"55640",12175,2018-08-22,0,4,16
"55641",12239,2018-09-08,0,4,13
"55642",12184,2018-09-06,0,4,11
"55643",12230,2018-11-15,0,4,17
"55644",12125,2018-12-15,0,4,9
"55645",12091,2018-12-10,0,4,15
"55646",12061,2018-09-04,0,4,12
"55647",11796,2018-11-30,0,4,10
"55648",12222,2018-08-28,0,4,14
"55649",11746,2018-09-22,0,4,12
"55650",12171,2018-12-17,0,4,10
"55651",12241,2018-10-08,0,4,11
"55652",11918,2018-11-30,0,4,12
"55653",11918,2018-09-02,0,4,14
"55654",12170,2018-11-23,0,4,15
"55655",12114,2018-09-26,0,4,14
"55656",11456,2018-09-22,0,4,16
"55657",11796,2018-09-04,0,4,12
"55658",12111,2018-10-24,0,4,16
"55659",11790,2018-08-20,200,4,13
"55660",12111,2018-11-07,0,4,16
"55661",12172,2018-12-08,0,4,15
"55662",12150,2018-12-22,0,4,11
"55663",11985,2018-09-29,0,4,12
"55664",12065,2018-09-08,0,4,13
"55665",12225,2018-10-09,0,4,10
"55666",12246,2018-08-19,0,4,11
"55667",12170,2018-11-06,0,4,11
"55668",11898,2018-12-08,0,4,16
"55669",11765,2018-09-03,100,4,13
"55670",12041,2018-11-21,0,4,14
"55671",12249,2018-09-05,0,4,13
"55672",12250,2018-11-23,0,4,11
"55673",12251,2018-11-26,0,4,13
"55674",3580,2018-12-27,0,4,14
"55675",12176,2018-09-03,0,4,15
"55676",12176,2018-08-30,0,4,16
"55677",12252,2018-12-19,0,4,11
"55678",12147,2018-08-22,0,4,15
"55679",11756,2018-08-29,0,4,12
"55680",12125,2018-11-29,0,4,10
"55681",11746,2018-09-03,0,4,14
"55682",12170,2018-08-28,0,4,15
"55683",3039,2018-09-09,0,4,14
"55684",12059,2018-08-29,0,4,13
"55685",12253,2018-08-30,0,4,14
"55686",11976,2018-09-25,0,4,12
"55687",11757,2018-10-28,0,4,14
"55688",12125,2018-12-21,0,4,15
"55689",12061,2018-10-21,0,4,14
"55690",12254,2018-11-17,0,4,14
"55691",11898,2018-09-30,0,4,15
"55692",12205,2018-10-08,0,4,11
"55693",3114,2018-10-23,0,4,16
"55694",12107,2018-09-12,0,4,12
"55695",12255,2018-12-05,0,4,10
"55696",12256,2018-09-25,0,4,13
"55697",12228,2018-09-05,1201.85,4,16
"55698",12257,2018-12-24,0,4,10
"55699",12258,2018-09-29,150,4,15
"55700",11736,2018-12-28,0,4,11
"55701",12259,2018-11-05,0,4,16
"55702",11903,2018-09-10,0,4,14
"55703",12260,2018-12-14,0,4,11
"55704",12261,2018-12-05,0,4,15
"55705",11777,2018-09-04,0,4,12
"55706",12262,2018-08-25,0,4,12
"55707",12263,2018-12-28,0,4,15
"55708",12249,2018-12-14,0,4,13
"55709",11765,2018-09-26,0,4,12
"55710",12125,2018-12-06,0,4,12
"55711",12264,2018-12-17,0,4,10
"55712",12245,2018-12-23,0,4,11
"55713",12113,2018-09-09,0,4,15
"55714",12081,2018-11-16,0,4,16
"55715",12104,2018-08-23,0,4,12
"55716",11746,2018-08-29,0,4,15
"55717",11750,2018-09-26,0,4,13
"55718",12180,2018-12-21,0,4,12
"55719",11976,2018-09-27,0,4,12
"55720",12192,2018-11-12,0,4,13
"55721",12113,2018-10-17,0,4,12
"55722",11914,2018-10-24,0,4,13
"55723",12041,2018-12-19,0,4,10
"55724",12013,2018-10-21,0,4,16
"55725",11736,2018-11-19,0,4,14
"55726",11787,2018-08-20,0,4,16
"55727",12161,2018-11-04,0,4,14
"55728",11456,2018-10-13,0,4,11
"55729",12259,2018-11-13,0,4,18
"55730",12084,2018-11-07,0,4,14
"55731",12267,2018-12-24,0,4,13
"55732",12263,2018-12-06,0,4,13
"55733",12250,2018-11-06,0,4,12
"55734",11747,2018-09-10,0,4,12
"55735",11750,2018-11-24,0,4,16
"55736",12268,2018-11-26,0,4,11
"55737",12175,2018-12-15,0,4,13
"55738",11765,2018-08-30,0,4,12
"55739",11970,2018-11-20,0,4,12
"55740",12259,2018-10-10,0,4,16
"55741",12270,2018-11-04,0,4,13
"55742",12228,2018-12-14,0,4,15
"55743",12114,2018-11-14,0,4,11
"55744",12065,2018-11-10,0,4,16
"55745",12121,2018-09-01,0,4,14
"55746",12270,2018-12-01,0,4,10
"55747",12125,2018-11-28,0,4,16
"55748",12189,2018-10-02,0,4,12
"55749",12077,2018-09-27,0,4,15
"55750",12162,2018-11-09,0,4,12
"55751",12259,2018-10-29,0,4,16
"55752",12272,2018-09-12,938.72,4,10
"55753",12205,2018-08-23,0,4,16
"55754",12060,2018-09-19,0,4,16
"55755",12061,2018-10-13,0,4,11
"55756",12225,2018-10-08,0,4,14
"55757",11747,2018-12-17,0,4,14
"55758",12172,2018-10-10,0,4,16
"55759",12065,2018-10-28,0,4,15
"55760",12225,2018-10-31,0,4,13
"55761",11935,2018-10-23,0,4,15
"55762",12213,2018-12-28,0,4,13
"55763",11869,2018-11-16,0,4,15
"55764",12115,2018-09-25,0,4,12
"55765",12275,2018-09-30,0,4,16
"55766",11943,2018-10-11,0,4,15
"55767",11669,2018-10-16,0,4,10
"55768",12264,2018-11-29,0,4,14
"55769",12135,2018-11-07,0,4,12
"55770",12276,2018-12-14,0,4,14
"55771",12111,2018-11-06,0,4,16
"55772",12278,2018-12-18,0,4,10
"55773",12270,2018-11-03,0,4,17
"55774",11914,2018-12-10,0,4,14
"55775",12250,2018-11-05,0,4,13
"55776",12279,2018-12-03,0,4,16
"55777",12229,2018-12-13,0,4,15
"55778",12160,2018-10-28,0,4,17
"55779",11736,2018-09-10,0,4,11
"55780",12257,2018-12-20,0,4,16
"55781",11669,2018-11-24,0,4,10
"55782",12264,2018-11-28,0,4,11
"55783",11985,2018-11-05,0,4,13
"55784",3580,2018-12-17,0,4,9
"55785",11669,2018-12-24,0,4,9
"55786",12125,2018-12-20,0,4,15
"55787",12281,2018-09-03,0,4,14
"55788",12282,2018-11-30,0,4,16
"55789",12225,2018-10-11,0,4,17
"55790",11669,2018-10-17,0,4,10
"55791",12268,2018-11-28,0,4,15
"55792",12171,2018-08-27,0,4,17
"55793",12222,2018-12-23,0,4,14
"55794",12286,2018-11-05,0,4,16
"55795",12135,2018-12-12,0,4,10
"55796",11796,2018-12-22,0,4,15
"55797",12106,2018-09-25,0,4,14
"55798",12107,2018-09-19,0,4,17
"55799",12259,2018-10-25,0,4,15
"55800",12281,2018-09-26,0,4,16
"55801",12287,2018-10-21,338.37,4,14
"55802",12205,2018-10-28,0,4,14
"55803",12225,2018-11-27,0,4,15
"55804",11456,2018-12-22,0,4,11
"55805",11786,2018-11-19,0,4,17
"55806",12174,2018-12-05,400,4,14
"55807",12289,2018-11-21,0,4,14
"55808",12065,2018-11-27,0,4,13
"55809",12175,2018-09-06,0,4,12
"55810",12251,2018-12-19,0,4,12
"55811",12290,2018-12-10,592.47,4,16
"55812",12222,2018-11-23,0,4,14
"55813",12061,2018-08-20,0,4,11
"55814",12251,2018-12-05,0,4,13
"55815",12077,2018-10-10,0,4,14
"55816",11869,2018-08-21,0,4,15
"55817",12263,2018-09-09,0,4,11
"55818",11669,2018-12-18,0,4,15
"55819",11669,2018-11-10,0,4,12
"55820",11970,2018-11-04,0,4,17
"55821",12231,2018-12-04,0,4,11
"55822",3580,2018-12-28,0,4,9
"55823",11709,2018-10-27,0,4,14
"55824",12279,2018-08-25,0,4,16
"55825",12111,2018-09-30,0,4,12
"55826",12067,2018-09-06,0,4,14
"55827",11786,2018-11-24,0,4,12
"55828",12011,2018-12-11,500,4,14
"55829",12264,2018-12-27,0,4,15
"55830",12259,2018-11-06,0,4,11
"55831",12099,2018-10-02,0,4,12
"55832",12190,2018-12-27,0,4,15
"55833",2781,2018-09-23,0,4,13
"55834",12106,2018-10-30,0,4,16
"55835",12296,2018-12-12,0,4,14
"55836",12065,2018-10-31,0,4,13
"55837",12249,2018-11-20,0,4,13
"55838",12279,2018-11-10,0,4,12
"55839",12190,2018-12-27,1200,4,16
"55840",11669,2018-09-24,300,4,11
"55841",12220,2018-09-10,0,4,11
"55842",12251,2018-11-09,0,4,16
"55843",12147,2018-09-06,0,4,13
"55844",12108,2018-09-06,0,4,12
"55845",12172,2018-11-24,0,4,13
"55846",12172,2018-11-14,220,4,18
"55847",12220,2018-12-28,0,4,11
"55848",12274,2018-11-23,0,4,12
"55849",12099,2018-09-10,0,4,15
"55850",12301,2018-11-20,0,4,17
"55851",12241,2018-10-28,0,4,14
"55852",12179,2018-12-10,0,4,10
"55853",12303,2018-10-25,0,4,17
"55854",12270,2018-12-14,0,4,12
"55855",11985,2018-11-23,0,4,11
"55856",12300,2018-11-30,0,4,16
"55857",12205,2018-12-03,0,4,12
"55858",12263,2018-08-26,0,4,14
"55859",12259,2018-11-07,0,4,18
"55860",12304,2018-12-01,0,4,11
"55861",12241,2018-12-03,0,4,12
"55862",12205,2018-11-27,0,4,11
"55863",12241,2018-10-07,0,4,16
"55864",12253,2018-08-30,1338.82,4,14
"55865",12305,2018-09-15,0,4,15
"55866",12111,2018-11-14,0,4,12
"55867",12306,2018-09-10,0,4,13
"55868",12065,2018-10-08,0,4,10
"55869",12205,2018-11-10,0,4,17
"55870",11669,2018-11-29,0,4,9
"55871",3114,2018-09-05,0,4,16
"55872",11757,2018-10-08,0,4,10
"55873",11669,2018-09-23,0,4,10
"55874",12241,2018-09-08,0,4,14
"55875",12307,2018-11-06,265.79,4,14
"55876",12160,2018-11-12,448.14,4,13
"55877",12256,2018-11-26,0,4,10
"55878",12304,2018-12-14,0,4,10
"55879",11786,2018-09-26,0,4,15
"55880",12106,2018-11-26,0,4,12
"55881",12170,2018-12-08,0,4,12
"55882",12107,2018-10-17,1122.2,4,15
"55883",11456,2018-08-20,0,4,13
"55884",12241,2018-11-27,0,4,11
"55885",12305,2018-10-01,0,4,15
"55886",12135,2018-11-19,0,4,15
"55887",11736,2018-08-27,0,4,12
"55888",12106,2018-12-19,0,4,13
"55889",11796,2018-10-27,0,4,15
"55890",12104,2018-10-09,0,4,13
"55891",12304,2018-12-18,0,4,9
"55892",12272,2018-09-09,0,4,14
"55893",12308,2018-12-01,66,4,10
"55894",12256,2018-11-28,0,4,13
"55895",12256,2018-10-01,0,4,16
"55896",12305,2018-08-28,0,4,14
"55897",12106,2018-12-05,0,4,12
"55898",11746,2018-08-30,0,4,12
"55899",12310,2018-09-22,552.03,4,15
"55900",12311,2018-12-28,0,4,14
"55901",12305,2018-09-01,0,4,15
"55902",12290,2018-11-30,0,4,15
"55903",12222,2018-09-15,0,4,14
"55904",12225,2018-11-10,0,4,11
"55905",12241,2018-08-23,0,4,16
"55906",12144,2018-09-25,0,4,15
"55907",12290,2018-11-08,375,4,12
"55908",12106,2018-11-09,0,4,15
"55909",12108,2018-10-22,0,4,13
"55910",12312,2018-12-13,0,3,11
"55911",12313,2018-12-15,150,3,14
"55912",12315,2018-10-24,0,3,12
"55913",12317,2018-10-04,0,3,13
"55914",12318,2018-10-09,0,3,11
"55915",12319,2018-11-10,0,3,10
"55916",12320,2018-12-16,0,3,10
"55917",12321,2018-12-14,0,3,11
"55918",12322,2018-11-09,450,3,14
"55919",12323,2018-12-02,0,3,10
"55920",12324,2018-10-23,0,3,10
"55921",12318,2018-09-23,0,3,15
"55922",12319,2018-10-30,0,3,10
"55923",12312,2018-12-23,0,3,15
"55924",12325,2018-10-23,0,3,10
"55925",12326,2018-12-15,0,3,13
"55926",12315,2018-10-23,0,3,11
"55927",12327,2018-10-16,0,3,15
"55928",12320,2018-09-15,0,3,11
"55929",12312,2018-09-29,0,3,17
"55930",12328,2018-10-28,0,3,13
"55931",12313,2018-09-01,0,3,14
"55932",12313,2018-10-17,0,3,14
"55933",12312,2018-11-23,0,3,16
"55934",12318,2018-10-24,200,3,16
"55935",12329,2018-12-27,0,3,9
"55936",12330,2018-09-22,0,3,14
"55937",12331,2018-09-14,1060,3,15
"55938",12332,2018-10-02,0,3,17
"55939",12313,2018-09-26,0,3,15
"55940",12318,2018-12-06,0,3,10
"55941",12318,2018-10-17,0,3,13
"55942",12334,2018-09-20,1496.85,3,15
"55943",12335,2018-12-06,0,3,14
"55944",12336,2018-11-18,291.57,3,13
"55945",12313,2018-11-16,0,3,15
"55946",12320,2018-11-18,250,3,12
"55947",12338,2018-09-23,0,3,16
"55948",12340,2018-10-16,0,3,12
"55949",12320,2018-11-14,0,3,10
"55950",12318,2018-12-28,0,3,10
"55951",12313,2018-11-25,0,3,14
"55952",12312,2018-09-04,0,3,12
"55953",12340,2018-11-27,0,3,12
"55954",12335,2018-08-25,0,3,16
"55955",12341,2018-09-20,2000,3,16
"55956",12312,2018-11-03,0,3,15
"55957",12313,2018-11-27,0,3,14
"55958",12336,2018-11-02,100,3,13
"55959",12333,2018-11-16,305,3,16
"55960",12342,2018-11-06,0,3,13
"55961",12325,2018-11-03,400,3,11
"55962",12328,2018-10-28,630,3,14
"55963",12338,2018-10-21,0,3,13
"55964",12342,2018-09-28,0,3,15
"55965",12343,2018-11-30,300,3,13
"55966",12342,2018-12-12,0,3,15
"55967",12342,2018-10-07,0,3,13
"55968",12344,2018-09-09,0,3,14
"55969",12345,2018-08-18,826.57,3,19
"55970",12320,2018-12-15,0,3,12
"55971",12331,2018-09-02,0,3,16
"55972",12325,2018-11-13,224.68,3,16
"55973",12346,2018-11-25,0,3,14
"55974",12342,2018-12-24,0,3,14
"55975",12347,2018-10-30,523,3,15
"55976",12342,2018-11-08,0,3,10
"55977",12312,2018-09-19,0,3,14
"55978",12312,2018-08-30,0,3,13
"55979",12323,2018-12-28,0,3,15
"55980",12313,2018-12-26,0,3,13
"55981",12340,2018-12-13,0,3,12
"55982",12318,2018-12-27,0,3,14
"55983",12335,2018-11-27,0,3,12
"55984",12344,2018-09-25,0,3,16
"55985",12335,2018-11-09,0,3,11
"55986",12350,2018-09-11,0,3,17
"55987",12351,2018-12-11,0,3,13
"55988",12352,2018-12-27,0,3,11
"55989",12353,2018-09-19,0,3,12
"55990",12335,2018-12-19,0,3,10
"55991",12313,2018-11-09,0,3,14
"55992",12335,2018-11-18,0,3,12
"55993",12313,2018-09-09,0,3,15
"55994",12355,2018-10-11,292.87,3,10
"55995",12325,2018-10-19,0,3,16
"55996",12335,2018-11-20,0,3,15
"55997",12359,2018-08-29,107.7,3,12
"55998",12342,2018-10-19,200,3,15
"55999",12360,2018-12-18,657.08,3,13
"56000",12335,2018-11-22,0,3,10
"56001",12332,2018-12-04,0,3,10
"56002",12361,2018-10-30,500,3,10
"56003",12362,2018-10-25,0,3,13
"56004",12335,2018-11-17,0,3,9
"56005",12362,2018-12-01,0,3,13
"56006",12312,2018-11-30,0,3,16
"56007",12363,2018-11-27,0,3,14
"56008",12364,2018-10-21,0,3,14
"56009",12359,2018-11-24,200,3,16
"56010",12365,2018-09-04,0,3,16
"56011",12312,2018-09-21,0,3,17
"56012",12342,2018-10-12,0,3,12
"56013",12315,2018-11-09,0,3,13
"56014",12366,2018-09-02,0,3,15
"56015",12344,2018-09-22,0,3,14
"56016",12344,2018-08-18,200,3,17
"56017",12364,2018-10-10,0,3,11
"56018",12367,2018-09-26,0,3,14
"56019",12313,2018-10-21,0,3,14
"56020",12312,2018-10-14,0,3,13
"56021",12364,2018-09-17,0,3,15
"56022",12364,2018-09-30,0,3,15
"56023",12365,2018-09-06,0,3,10
"56024",12370,2018-12-04,306,3,13
"56025",12323,2018-11-25,0,3,11
"56026",12371,2018-10-20,0,3,16
"56027",12342,2018-09-12,0,3,16
"56028",12372,2018-11-11,175.95,3,13
"56029",12373,2018-12-16,0,3,15
"56030",12332,2018-11-28,0,3,10
"56031",12332,2018-09-20,0,3,13
"56032",12313,2018-10-27,0,3,12
"56033",12347,2018-11-22,364.48,3,12
"56034",12325,2018-10-13,0,3,17
"56035",12374,2018-10-20,440,3,11
"56036",12375,2018-09-30,0,3,11
"56037",12376,2018-12-21,0,3,12
"56038",12362,2018-11-18,500,3,15
"56039",12377,2018-10-26,0,3,14
"56040",12313,2018-09-07,0,3,12
"56041",12313,2018-12-24,0,3,15
"56042",12378,2018-10-09,0,3,13
"56043",12379,2018-11-06,0,3,12
"56044",12368,2018-11-06,200,3,10
"56045",12379,2018-11-07,0,3,9
"56046",12312,2018-09-20,0,3,13
"56047",12380,2018-12-09,0,3,10
"56048",12364,2018-09-25,0,3,15
"56049",12323,2018-12-04,0,3,12
"56050",12335,2018-11-04,0,3,15
"56051",12328,2018-10-28,0,3,14
"56052",12336,2018-12-27,215,3,12
"56053",12382,2018-11-11,911.15,3,12
"56054",12383,2018-12-05,0,3,13
"56055",12342,2018-11-18,0,3,11
"56056",12360,2018-12-02,0,3,15
"56057",12312,2018-10-17,0,3,13
"56058",12379,2018-11-08,0,3,11
"56059",12384,2018-11-08,0,3,14
"56060",12385,2018-12-24,1000,3,13
"56061",12312,2018-10-11,0,3,16
"56062",12386,2018-11-13,626.39,3,12
"56063",12387,2018-10-27,500,3,15
"56064",12318,2018-12-13,200,3,10
"56065",12364,2018-08-18,0,3,16
"56066",12355,2018-09-20,0,3,14
"56067",12332,2018-10-17,0,3,17
"56068",12318,2018-10-19,0,3,11
"56069",12388,2018-09-15,0,3,10
"56070",12315,2018-11-11,0,3,14
"56071",12342,2018-11-25,0,3,13
"56072",12323,2018-12-12,0,3,16
"56073",12390,2018-12-04,421.88,3,15
"56074",12391,2018-08-24,0,3,13
"56075",12318,2018-09-11,0,3,14
"56076",12392,2018-12-05,0,3,9
"56077",12394,2018-10-03,0,3,16
"56078",12313,2018-12-12,0,3,12
"56079",12395,2018-11-01,0,3,14
"56080",12393,2018-12-06,0,3,13
"56081",12396,2018-09-22,0,3,11
"56082",12397,2018-11-04,117.13,3,15
"56083",12398,2018-09-23,0,3,12
"56084",12323,2018-12-05,0,3,16
"56085",12399,2018-11-11,0,3,16
"56086",12400,2018-11-08,0,3,14
"56087",12401,2018-12-16,300,3,12
"56088",12344,2018-09-30,0,3,15
"56089",12402,2018-11-18,0,3,11
"56090",12318,2018-09-09,0,3,12
"56091",12403,2018-11-14,100,3,10
"56092",12404,2018-11-28,0,3,14
"56093",12388,2018-09-14,0,3,17
"56094",12313,2018-11-22,0,3,12
"56095",12318,2018-11-22,200,3,11
"56096",12378,2018-11-04,0,3,15
"56097",12402,2018-10-13,0,3,15
"56098",12405,2018-10-03,200,3,15
"56099",12364,2018-12-12,0,3,12
"56100",12318,2018-09-05,0,3,12
"56101",12408,2018-10-18,0,3,12
"56102",12351,2018-12-13,400,3,14
"56103",12324,2018-11-20,220,3,15
"56104",12383,2018-12-04,0,3,10
"56105",12383,2018-12-27,0,3,13
"56106",12323,2018-12-06,500,3,15
"56107",12411,2018-12-09,263,3,13
"56108",12412,2018-10-27,0,3,14
"56109",12413,2018-12-04,0,3,16
"56110",12399,2018-10-16,0,3,17
"56111",12325,2018-10-12,0,3,10
"56112",12318,2018-09-15,0,3,16
"56113",12313,2018-11-01,0,3,15
"56114",12415,2018-10-12,0,3,13
"56115",12378,2018-12-07,0,3,13
"56116",12416,2018-12-14,82.01,3,11
"56117",12365,2018-09-27,0,3,10
"56118",12417,2018-12-26,0,3,11
"56119",12399,2018-08-20,0,3,13
"56120",12312,2018-09-28,0,3,17
"56121",12344,2018-10-10,0,3,10
"56122",12364,2018-11-07,0,3,12
"56123",12320,2018-12-11,0,3,12
"56124",12399,2018-11-27,0,3,16
"56125",12392,2018-12-02,0,3,9
"56126",12359,2018-11-24,0,3,10
"56127",12418,2018-09-17,0,3,14
"56128",12419,2018-12-07,0,3,16
"56129",12335,2018-12-11,0,3,11
"56130",12396,2018-09-28,0,3,14
"56131",12323,2018-12-09,0,3,16
"56132",12335,2018-12-09,0,3,12
"56133",12420,2018-11-28,0,3,13
"56134",12386,2018-09-13,470.46,3,14
"56135",12421,2018-11-14,200,3,15
"56136",12335,2018-12-18,0,3,11
"56137",12320,2018-12-09,0,3,11
"56138",12335,2018-10-09,0,3,13
"56139",12312,2018-10-28,0,3,12
"56140",12396,2018-09-08,0,3,15
"56141",12423,2018-11-06,0,3,12
"56142",12327,2018-09-27,0,3,13
"56143",12312,2018-09-23,0,3,15
"56144",12364,2018-11-01,0,3,16
"56145",12424,2018-09-09,0,3,11
"56146",12402,2018-11-24,0,3,10
"56147",12399,2018-09-26,0,3,17
"56148",12379,2018-11-27,0,3,14
"56149",12403,2018-11-11,0,3,10
"56150",12372,2018-10-21,355,3,9
"56151",12318,2018-09-27,0,3,16
"56152",12313,2018-12-21,0,3,13
"56153",12312,2018-10-02,0,3,13
"56154",12378,2018-11-10,0,3,14
"56155",12425,2018-12-27,650,3,15
"56156",12384,2018-11-13,1000,3,13
"56157",12401,2018-09-28,0,3,12
"56158",12320,2018-11-17,0,3,10
"56159",12318,2018-11-16,0,3,10
"56160",12344,2018-10-06,0,3,15
"56161",12400,2018-09-27,0,3,13
"56162",12426,2018-10-31,0,3,9
"56163",12421,2018-10-20,0,3,11
"56164",12400,2018-08-25,0,3,17
"56165",12400,2018-09-11,0,3,12
"56166",12378,2018-10-07,0,3,15
"56167",12429,2018-12-02,0,3,11
"56168",12313,2018-12-04,200,3,14
"56169",12421,2018-09-12,300,3,15
"56170",12431,2018-12-14,205,3,12
"56171",12313,2018-08-30,0,3,17
"56172",12410,2018-11-01,0,3,16
"56173",12435,2018-09-21,0,3,12
"56174",12390,2018-10-12,0,3,15
"56175",12320,2018-12-12,200,3,9
"56176",12313,2018-09-30,305,3,15
"56177",12436,2018-09-29,0,3,15
"56178",12426,2018-11-09,0,3,15
"56179",12437,2018-11-23,0,3,16
"56180",12438,2018-08-25,0,3,14
"56181",12383,2018-10-11,0,3,15
"56182",12332,2018-12-15,0,3,10
"56183",12324,2018-12-11,0,3,12
"56184",12350,2018-09-09,0,3,12
"56185",12327,2018-10-18,0,3,15
"56186",12312,2018-10-19,0,3,17
"56187",12396,2018-09-04,0,3,17
"56188",12439,2018-12-14,0,3,15
"56189",12394,2018-12-13,0,3,12
"56190",12340,2018-11-04,0,3,12
"56191",12313,2018-12-18,0,3,15
"56192",12364,2018-09-09,0,3,15
"56193",12419,2018-10-12,0,3,17
"56194",12440,2018-09-15,1041,3,17
"56195",12426,2018-11-08,0,3,16
"56196",12364,2018-10-17,0,3,14
"56197",12442,2018-09-02,0,3,14
"56198",12342,2018-12-08,0,3,11
"56199",12318,2018-09-06,0,3,13
"56200",12364,2018-08-24,0,3,17
"56201",12443,2018-10-12,0,3,12
"56202",12323,2018-12-13,500,3,15
"56203",12361,2018-12-28,442,3,10
"56204",12364,2018-12-16,0,3,15
"56205",12312,2018-10-05,0,3,17
"56206",12313,2018-09-22,0,3,14
"56207",12335,2018-12-27,0,3,12
"56208",12318,2018-10-31,200,3,15
"56209",12335,2018-08-31,0,3,15
"56210",12344,2018-09-26,0,3,15
"56211",12327,2018-09-06,0,3,14
"56212",12312,2018-09-11,0,3,14
"56213",12394,2018-10-14,0,3,12
"56214",12396,2018-08-31,0,3,11
"56215",12445,2018-09-13,0,3,14
"56216",12446,2018-10-26,134.07,3,16
"56217",12447,2018-12-14,375,3,13
"56218",12448,2018-09-27,0,3,14
"56219",12425,2018-10-18,800,3,16
"56220",12448,2018-10-16,0,3,15
"56221",12394,2018-10-31,0,3,16
"56222",12449,2018-12-26,512.42,3,16
"56223",12435,2018-09-12,0,3,11
"56224",12378,2018-12-14,0,3,12
"56225",12323,2018-11-22,0,3,13
"56226",12344,2018-10-03,0,3,10
"56227",12450,2018-12-07,2836.77,3,16
"56228",12338,2018-10-14,0,3,15
"56229",12399,2018-10-27,0,3,15
"56230",12399,2018-10-09,0,3,13
"56231",12320,2018-09-11,0,3,16
"56232",12453,2018-10-02,200,3,16
"56233",12396,2018-09-20,0,3,10
"56234",12364,2018-09-26,0,3,15
"56235",12454,2018-09-29,3455.22,3,17
"56236",12419,2018-11-03,0,3,14
"56237",12335,2018-12-13,0,3,13
"56238",12313,2018-10-30,0,3,13
"56239",12323,2018-11-27,0,3,13
"56240",12419,2018-08-30,0,3,12
"56241",12313,2018-09-17,0,3,15
"56242",12320,2018-11-15,0,3,14
"56243",12421,2018-09-08,0,3,12
"56244",12438,2018-08-26,857.94,3,12
"56245",12364,2018-09-01,0,3,14
"56246",12396,2018-09-25,0,3,13
"56247",12402,2018-10-26,0,3,11
"56248",12416,2018-10-26,412,3,15
"56249",12335,2018-10-23,0,3,13
"56250",12344,2018-09-07,0,3,12
"56251",12413,2018-11-30,0,3,12
"56252",12457,2018-12-01,0,3,12
"56253",12458,2018-09-09,0,3,15
"56254",12435,2018-09-19,0,3,17
"56255",12435,2018-10-05,0,3,15
"56256",12364,2018-11-17,0,3,12
"56257",12421,2018-10-24,100,3,11
"56258",12312,2018-12-14,0,3,16
